video_id,channel_name,title,published_at,view_count,like_count,comment_count
9C9Ypq9oJbc,KanalZero,MACIE KREW NA RĘKACH,2025-10-23T10:30:08Z,34665,681,122
xLcfXL2XJm0,KanalZero,JACHIRA PRZEŚLADUJE FUNKCJONARIUSZA?,2025-10-23T10:01:47Z,49674,1234,175
zyqTkm2PWH0,KanalZero,ROKITA KRYTYKUJE EUROPĘ. CHIŃCZYCY SĄ OD NAS LEPSI,2025-10-23T09:01:29Z,93361,5274,590
r-7-2n7cukg,KanalZero,7:00 | NAWROCKI ZAWETUJE ZWIĄZKI PARTNERSKIE?,2025-10-23T08:57:02Z,47066,1167,190
EXoFx2TpC5A,KanalZero,KTO GROZI WOLNOŚCI SŁOWA?,2025-10-23T08:32:27Z,24676,462,21
sO1dc4QZnIo,KanalZero,WSZYSCY WIEDZIELI O AGRESYWNYCH PSACH,2025-10-23T07:45:03Z,24728,753,63
fmERHBBbPJs,KanalZero,WYKONYWAŁ SWOJE OBOWIĄZKI. PRZEZ JACHIRĘ ODSZEDŁ ZE SŁUŻBY,2025-10-23T07:00:41Z,166628,8437,2105
_ibjnfSXTbk,KanalZero,DOSTAJEMY TREŚCI PEŁNE NIENAWIŚCI DO DRUGIEJ STRONY,2025-10-23T06:45:07Z,8057,43,2
8Viz8Uad46M,KanalZero,"INTERNET, CENZURA I WOLNOŚĆ SŁOWA. DEBATA W KANALE ZERO",2025-10-22T20:25:19Z,69824,2231,322
j89LzhFjONw,KanalZero,MTV  WYCHOWAŁO CAŁE POKOLENIA,2025-10-22T20:00:30Z,14711,94,8
kd9MDfDZjN0,KanalZero,ZDRAJCY POLSKIEJ WSI (FILM KONFEDERACJI),2025-10-22T18:30:53Z,60654,3981,507
wvmNv6qyYu8,KanalZero,CÓRKA TUSKA BYŁA PODSŁUCHIWANA PEGASUSEM?,2025-10-22T17:45:05Z,32223,803,69
8miqnYgi9WY,KanalZero,BEZ ZABEZPIECZENIA WESZLI NA RYSY. MIELI 9-MIESIĘCZNE DZIECKO,2025-10-22T17:30:02Z,131389,4667,697
H3L_q56WSX4,KanalZero,TRUMP VS WENEZUELSKI GANG NARKOTYKOWY,2025-10-22T16:32:01Z,330628,4391,279
pNOiHELr1PU,KanalZero,TYPOWY DZIEŃ W KANALE ZERO,2025-10-22T16:21:52Z,30157,357,13
L3fAbxywCVY,KanalZero,NA JAKIM ETAPIE JEST UMOWA MERCOSUR?,2025-10-22T15:31:23Z,61526,1066,77
JwumbIeVD_o,KanalZero,NIE AKCEPTUJEMY NIEWYGODNEJ PRAWDY,2025-10-22T15:00:37Z,6212,50,2
14Nzjxnw9HY,KanalZero,MEL GIBOSN WYBRAŁ POLKĘ DO ROLI MARYI. PRAWICA ATAKUJE AKTORKĘ,2025-10-22T14:30:00Z,21502,171,17
TLW7YABlJv0,KanalZero,POLICJA ZANIEDBAŁA ŚLEDZTWO?,2025-10-22T13:49:06Z,27366,659,43
Ex-g29NmRlE,KanalZero,"MAZUREK: TUSK KRĘCI AFERĘ, SIEMONIAK DEMENTUJE. INBA RODEM Z PUDELKA",2025-10-22T13:30:15Z,269712,11678,1316
cGUvIkTJJ4A,KanalZero,JANUSZ PALIKOT PROSI O WSPARCIE FINANSOWE,2025-10-22T12:20:14Z,159241,739,1272
gcteKOT5_fw,KanalZero,CZY MERCOSUR ZOSTANIE ZABLOKOWANY?,2025-10-22T12:01:24Z,115370,1894,107
ws2bchWjWYo,KanalZero,UKRAIŃSKI GIGANT SKUPUJE SKLEPY W POLSCE? OPEN AI Z BILIONEM NA INWEWSTYCJE | RYNKI OD ZERA #16,2025-10-22T11:31:01Z,56307,1437,238
lWa8HVN0cHQ,KanalZero,JAPONIA SKRĘCA W PRAWO,2025-10-22T11:01:38Z,24061,323,24
S7JyJO4gHvU,KanalZero,PARTNERKA MĘŻCZYZNY ZAGRYZIONEGO PRZEZ PSY O TRAGEDII,2025-10-22T10:30:18Z,24253,482,35
qJLq5ZR74fU,KanalZero,KOMU OPŁACA SIĘ MERCOSUR?,2025-10-22T10:03:10Z,156019,3231,249
tJQ-a37_GbI,KanalZero,POLKA ZAGRA MATKĘ JEZUSA. KONTROWERSYJNY WYBÓR MELA GIBSONA?,2025-10-22T09:34:59Z,41245,1791,704
FV_JkDZtlB0,KanalZero,POLSKA STRATEGICZNYM CELEM EMIRATÓW ARABSKICH?,2025-10-22T09:15:01Z,18072,316,17
qjpu-oB87K8,KanalZero,WZRUSZAJĄCE POŻEGNANIE PREZYDENTA FRANCJI,2025-10-22T08:45:06Z,88391,1250,129
gah5wAWyUXM,KanalZero,KTO NIE CHCE MERCOSURU?,2025-10-22T08:19:02Z,1034493,16612,442
dvebEC-DoGw,KanalZero,"7:00 | ZAKAZANE GRZYBY, DOMINACJA CHIN I PRAWA OJCA - WARGA&WUWUNIO",2025-10-22T07:57:52Z,39118,966,49
FN7yEnwW26w,KanalZero,MARCINA ZAGRYZŁY PSY. JEGO PARTNERKA MÓWI O KOSZMARZE,2025-10-22T07:19:22Z,669557,21518,6047
9RiBNzz5jz4,KanalZero,GODZINA ZERO #142: KRZYSZTOF STANOWSKI I JACEK SARYUSZ-WOLSKI,2025-10-21T20:24:10Z,193776,7253,783
wuB1VSljX0I,KanalZero,NORBI JAK SKOLIM. 300 KONCERTÓW ROCZNIE. POTRAFIŁ ZAGRAĆ 5 KONCERTÓW DZIENNIE,2025-10-21T17:30:23Z,361140,1142,66
52dAgX5HEIQ,KanalZero,MAZUREK: ODWALCIE SIĘ OD CHOPINA,2025-10-21T17:00:06Z,69100,1545,73
APm3XQiEHX8,KanalZero,CZY MAŁY PIES POTRZEBUJE SMYCZY?,2025-10-21T16:33:14Z,13878,157,15
OO_PkgJSNvU,KanalZero,NIEPOKOJĄCE ZJAWISKO: ROŚNIE LICZBA POGRYZIEŃ PRZEZ PSY,2025-10-21T15:53:32Z,72007,3444,1436
Scets_jLORE,KanalZero,JAK WYGLĄDA ROZMOWA PREZYDENTÓW,2025-10-21T15:45:06Z,21282,401,36
_BISAymRGnA,KanalZero,MICHAŁ WOŚ OSKARŻONY PRZEZ PROKURATURĘ,2025-10-21T14:30:22Z,32511,402,59
bHpP3YSLVc0,KanalZero,MAZUREK: PRAWICA ATAKUJE KONKURS CHOPINOWSKI. TO SZALEŃSTWO!,2025-10-21T13:42:43Z,144600,5680,1075
vOxj43WbafU,KanalZero,BYŁY MINISTER SPRAW ZAGRANICZNYCH NIE ZNA TEJ FLAGII,2025-10-21T12:37:57Z,19889,543,34
erbarjOo1vg,KanalZero,SARKOZY W WIĘZIENIU DLA SPECJALNYCH WIĘŹNIÓW,2025-10-21T12:08:55Z,84640,2641,292
IcRubzL4OLA,KanalZero,KSIĄŻE WILLIAM I KSIĘŻNA KATE SPOTKALI SIĘ Z POWSTAŃCAMI WARSZAWSKIMI,2025-10-21T11:30:16Z,10891,300,9
X4kGYIyeDkI,KanalZero,HOŁOWNIA AMBASADOREM W USA?,2025-10-21T11:00:50Z,22188,291,15
-g85ix9SP-E,KanalZero,ILU REZERWISTÓW MA IZRAEL?,2025-10-21T10:30:00Z,35380,333,39
-shFTIxWBbE,KanalZero,WPADKI POLITYKÓW. GŁUPOTA PONAD PODZIAŁAMI,2025-10-21T09:37:58Z,201501,9077,985
7huh3QcotJY,KanalZero,RELACJE Z PAŃSTWAMI ZATOKI PERSKIEJ POMOGŁY W KLUCZOWYM MOMENCIE,2025-10-21T09:30:10Z,14725,326,7
jiUAUb7FJH4,KanalZero,NAPAD STULECIA. JAK DO TEGO DOSZŁO?,2025-10-21T09:01:07Z,258071,4185,231
lqixStivFIc,KanalZero,7:00 DLACZEGO PIANIŚCI BARYKADUJĄ SIĘ W SZKOŁACH MUZYCZNYCH? W POLSKIM HORRORZE POLUJĄ NA…AKTORÓW,2025-10-21T08:46:28Z,38801,994,60
-q9yhz245cU,KanalZero,RZĄD NIE CHCE CBA?,2025-10-21T08:20:00Z,15165,286,17
v9MklgY1dpI,KanalZero,EMIR KATARU BYŁ ZACHWYCONY PREZENTEM OD ANDRZEJA DUDY,2025-10-21T07:45:08Z,16202,158,13
QezRVInJZgk,KanalZero,SCHROEDER - KANCLERZ PUTINA I ARCHITEKT NIEMIECKO-ROSYJSKIEJ PRZYJAŹNI,2025-10-21T07:15:20Z,275514,4252,319
7BGHo-mN6bc,KanalZero,GROUND ZERO #91: KONIEC WOJNY W GAZIE? HISTORIA STRATEGII IZRAELA,2025-10-20T20:13:42Z,38655,1297,75
UUjJHmsT_P8,KanalZero,"NORBI - KIEDYŚ OBCIACH, TERAZ KLASA. PRAWDZIWY ARTYSTA ZAGRA NAWET DLA JEDNEJ OSOBY | ZERO KULTURY",2025-10-20T17:02:54Z,61811,1639,190
VNSA3p4JXso,KanalZero,TUSK BRONI SWOICH SŁÓW O REALIZACJI OBIETNIC,2025-10-20T16:30:22Z,20074,289,45
IbqU7DxQ3ag,KanalZero,CO KORCZAROWSKI POWIEDZIAŁ DO DŻAGI?,2025-10-20T16:00:34Z,36543,131,92
qOcul6qyM4o,KanalZero,LUWR OKRADZIONY. SCENARIUSZ JAK Z FILMU,2025-10-20T15:53:29Z,206993,5714,534
njJAmmnJWDA,KanalZero,NIEZWYKŁY PREZENT OD ANDRZEJA DUDY,2025-10-20T15:25:52Z,51875,452,44
JpMD6xVQl-0,KanalZero,NAJBARDZIEJ POLSKI Z POLSKICH OBRAZÓW W JAPONII,2025-10-20T14:45:01Z,18503,195,46
lNApYXZsT0Y,KanalZero,NAWROCKI NIE PODPISZE USTAWY O ZWIĄZKACH PARTNERSKICH,2025-10-20T14:23:01Z,34744,1388,123
1n1wBtNWi00,KanalZero,TO EMOCJE RUJNUJĄ FINANSE. CZY DA SIĘ ZACHOWAĆ RACJONALNOŚĆ W TEMACIE PIENIĘDZY? | ZERO ŚCIEMY #60,2025-10-20T14:04:39Z,82016,2417,176
9___-gbB97Q,KanalZero,ANDRZEJ DUDA I KRÓL JORDANII ZNALEŹLI WSPÓLNY JĘZYK,2025-10-20T13:35:19Z,21087,355,21
LI-_LgrXzDk,KanalZero,KRYZYS W SŁUŻBIE ZDROWIA (FILM PRAWA I SPRAWIEDLIWOŚCI),2025-10-20T13:15:03Z,11705,375,139
Rc3gslw4p7k,KanalZero,"SCENY JAK Z GWIEZDNYCH WOJEN, CZOŁG DLA KRÓLA JORDANII I SOKÓŁ DLA EMIRA KATARU",2025-10-20T11:37:25Z,37787,1471,206
_FniDXRPbwQ,KanalZero,CI POSŁOWIE BRONIĄ BARDZO SZYBKIEJ JAZDY,2025-10-20T11:24:59Z,6291,151,9
4aJRcnnF8Go,KanalZero,"MANCHESTER UNITED ZDOBYŁ ANFIELD! LEGIA PRZEGRYWA W LUBINIE, BAYERN LEPSZY W KLASYKU",2025-10-20T10:52:02Z,29228,724,45
TbWaHEzpN4o,KanalZero,JAK DZIAŁA SĄDOLOTEK?,2025-10-20T10:30:30Z,16995,164,15
oLPXeEMhWl0,KanalZero,CBA W LIKWIDACJI? BILANS SUKCESÓW I PRZYPAŁÓW,2025-10-20T09:58:14Z,84580,2444,162
342WbJTC9JU,KanalZero,TEDE I WUWUNIO REAGUJĄ NA TŁUMACZENIE FRIZA I WERSOW,2025-10-20T09:49:12Z,44800,233,23
K5jc959weWY,KanalZero,WIELKIE PROTESTY PRZECIWKO DONALDOWI TRUMPOWI,2025-10-20T09:30:10Z,17818,369,19
uaXXEeq2BeU,KanalZero,PO CO SĄ FUNDACJE?,2025-10-20T09:01:22Z,20221,280,17
PXrV-cDNYsQ,KanalZero,TUSK JAK NAWROCKI?,2025-10-20T08:30:25Z,31462,516,85
bGSJp84yv_E,KanalZero,7:00 AGRESYWNE ZACHOWANIE PSÓW TO Z REGUŁY WINA LUDZI. UCZESTNIK KONKURSU CHOPINOWSKIEGO O KULISACH,2025-10-20T07:52:48Z,37700,986,46
qbBpjYWWfPA,KanalZero,DŻAGA O SZALONYM REPORTERZE,2025-10-20T07:45:05Z,19195,102,63
FrizfbwqlsY,KanalZero,DLACZEGO KRYSTIAN ZIMERMAN NIE JEST JUROREM W KONKURSIE CHOPENOWSKIM?,2025-10-20T07:30:08Z,51837,483,18
SgWhZ9_MTwc,KanalZero,SZYMON HOŁOWNIA WYBIERA SIĘ DO WASZYNGTONU? TAKI AMBASADOR WSZYSTKIM BY PASOWAŁ,2025-10-20T07:15:02Z,100300,3409,391
n_rz6-Xmwrs,KanalZero,ZERO ABSOLUTNE #26: DŻAGA,2025-10-19T20:13:59Z,75250,2509,337
KC4JDkltGCA,KanalZero,AUTENTYCZNOŚĆ KLUCZEM DO SUKCESU TAYLOR SWIFT,2025-10-19T18:45:02Z,7769,60,5
daoR8CppjmU,KanalZero,"WIEDEŃ 1683: ODSIECZ SOBIESKIEGO. BITWA, KTÓRA ZMIENIŁA LOSY EUROPY | BITWY, KAMPANIE, WOJNY #53",2025-10-19T17:00:52Z,41802,2079,221
nn9wSCxNrwE,KanalZero,ARMIA BOTNETÓW ATAKUJE. SOK POMIDOWOWY LEPIEJ SMAKUJE W SAMOLOCIE. TYGODNIK PETROSA,2025-10-19T16:01:30Z,20495,804,24
FyiI01FEeEg,KanalZero,DONALD TRUMP ZAKPIŁ Z PROTESTUJĄCYCH. MASOWE DEMONSTRACJE W USA,2025-10-19T14:35:51Z,105831,3154,742
vN4PibaM7Xs,KanalZero,KENNEDY - SYMBOL WALKI Z MEDYCYNĄ TRADYCYJNĄ,2025-10-19T14:01:25Z,13689,169,7
wNayMdCj2Ow,KanalZero,WŁAMANIE W LUWRZE!,2025-10-19T13:30:54Z,155013,1668,160
X9b6P4W7dpk,KanalZero,CZAS PRÓBY DLA POKOJU W GAZIE. PUTIN MA METODĘ NA TRUMPA? WENEZUELA PO NOBLU | ŚWIAT OD ZERA #78,2025-10-19T13:01:03Z,107189,3037,181
4yuE4cEz2UM,KanalZero,UMORZENIE SPRAWY NOWAKA BYŁO BEZ SENSU. TO BYŁA SKRAJNA GŁUPOTA,2025-10-19T12:30:08Z,80944,1472,117
I8Yvka8MvzM,KanalZero,TERAZ ŁATWIEJ STRACIĆ PRAWO JAZDY. CZY TO DOBRA ZMIANA?,2025-10-19T12:00:34Z,59569,285,24
GRSdVc0KOQ0,KanalZero,2 ROCZNICA KOALICJI RZĄDOWEJ. OBIETNICE VS RZECZYWISTOŚĆ,2025-10-19T11:30:12Z,19631,1119,44
wPpXtIxfOI8,KanalZero,RZĄD UDERZA PODATKAMI W BANKI I FUNDACJE RODZINNE | GOSPODARCZE ZERO #77,2025-10-19T11:03:33Z,17293,644,94
0_8emqxGWc4,KanalZero,CZY PUCZ JEST MOŻLIWY? - JAN ROKITA OCENIA,2025-10-19T10:30:02Z,43520,1241,96
nmqO-c6U23I,KanalZero,"SPRAWA NOWAKA UMORZONA, BO SĘDZIA CHCIAŁ SIĘ PRZYPODOBAĆ?",2025-10-19T10:01:18Z,32518,419,43
EEIG-puGPjo,KanalZero,KARIERA TAYLOR SWIFT BYŁA ZAPLANOWANA OD DZIECKA?,2025-10-19T09:30:09Z,9867,118,6
-b-pVOiQQ1k,KanalZero,GRZYBY MAJĄ ŚWIADOMOŚĆ I PAMIĘĆ - JAK TO DZIAŁA? | GATUNEK ZERO #73,2025-10-19T09:00:00Z,107807,3933,332
XlBoF9zj-qs,KanalZero,ROBERT MAZUREK O ŁUKASZU MEJZIE,2025-10-19T08:30:30Z,28538,648,38
bL3MUF-3LLc,KanalZero,ZMIANY W PRAWIE DROGOWYM! BĘDZIE MOŻNA STRACIĆ PRAWO JAZDY,2025-10-19T08:00:43Z,46616,316,31
fDbRVF3MF_0,KanalZero,TRUMP I KENNEDY PRZECIWKO NIEKTÓRYM SZCZEPIONKOM I LEKOM,2025-10-19T07:30:30Z,75980,782,86
Q2J4dL195tg,KanalZero,"ROKITA: SPEKTAKL POLITYCZNY PT. ""WALKA O PRAWORZĄDNOŚĆ"". CO GDY KURTYNA OPADNIE?",2025-10-19T07:00:33Z,142088,7198,492
61s0cz_FevY,KanalZero,TUSK REAGUJE NA OBRAŹLIWE PRZYŚPIEWKI KIBICÓW,2025-10-19T06:30:02Z,24448,373,34
lVgWjlvDz7M,KanalZero,RZĄDOWY PRZETARG PISANY POD KONKRETNĄ FIRMĘ?,2025-10-18T19:00:48Z,18071,236,35
h1O1td-9hjU,KanalZero,JAK TAYLOR SWIFT ZBUDOWAŁA SWOJE IMPERIUM?,2025-10-18T18:30:48Z,7794,84,1
D5uA3uub8-Q,KanalZero,BATALIE ŻURKA Z NEO-SĘDZIAMI. SPRAWA NOWAKA. KONIEC Z LOSOWANIEM W SĄDACH | NIEPOPRAWNIK #77,2025-10-18T18:00:07Z,39700,1112,408
y9MyX4Ncxtc,KanalZero,DZIENNIKARZ TVP WYRYWA MIKROFON BO PYTANIE MU SIĘ NIE PODOBA,2025-10-18T17:45:06Z,47656,921,48
lcPra4uhlqI,KanalZero,CO DAŁO KOLEJNE SPOTKANIE TRUMP-ZEŁENSKI?,2025-10-18T17:30:23Z,20236,183,29
exGTcUESSqQ,KanalZero,CZY POSŁOWIE DOBRZE ZARABIAJĄ?,2025-10-18T17:15:08Z,21334,121,18
l9GwRJaNykI,KanalZero,TUSK OKAZAŁ SIĘ PRZEGRYWEM (FILM KONFEDERACJI),2025-10-18T17:01:04Z,65798,3552,460
lJDro3Tz4xM,KanalZero,ILE ZARABIAJĄ PIANIŚCI?,2025-10-18T16:45:03Z,160628,1093,61
sBKg9qhwBbs,KanalZero,TYLKO PSYCHOPACI I POLITYCY TO ROBIĄ,2025-10-18T16:30:31Z,6369,89,13
EOzCZJXlrw8,KanalZero,TAYLOR SWIFT: MARKA OSOBISTA WARTA MILIONY. OD DZIECKA SKAZANA NA SUKCES | BIZNESOWE ZERO #38,2025-10-18T16:12:34Z,25499,768,78
t5hbOo_3tz4,KanalZero,JAK ROZLICZAĆ POSELSKIE KILOMETRÓWKI,2025-10-18T15:45:06Z,4635,93,5
Zb01oozw9iw,KanalZero,SEKIELSKI JAK TOMASZ LIS. POLSKA 2050 OBURZONA ŻARTEM,2025-10-18T15:30:20Z,16307,366,36
AIWmzpZ9CE4,KanalZero,AUTYZM  - CHOROBA ROZWINIĘTYCH CYWILIZACJI?,2025-10-18T15:15:02Z,21673,267,83
p3Qjzlkybi4,KanalZero,PRAWO JAZDY OD 17 LAT I KASKI DLA DZIECI. NOWE PRAWO DROGOWE PRZEGŁOSOWANE | DROGOWE ZERO,2025-10-18T15:01:29Z,58353,2146,715
HijX9AthaNE,KanalZero,"TUSK OBIECAŁ 100, CHWALI SIĘ 30, A ZROBIŁ 10",2025-10-18T14:30:20Z,24071,500,40
h0VRUN-uqBA,KanalZero,MAZUREK O KILOMETRÓWKACH,2025-10-18T14:01:07Z,14359,565,20
wEuDY8otr3k,KanalZero,SERIA WYSTĄPIEŃ PREMIERA: O KIBICOWSKIEJ PRZESZŁOŚCI I TRUDNEJ MŁODOŚCI,2025-10-18T13:34:20Z,171419,5632,707
wBVjsGV-pzM,KanalZero,KARINA BOSAK WALCZY Z PRZYMUSOWYM ODBIOREM DZIECI W OBECNEJ FORMIE,2025-10-18T13:26:57Z,13362,329,4
44mpG9MWKmc,KanalZero,SEKRETARZ ZDROWIA USA VS SZCZEPIONKI,2025-10-18T13:09:19Z,29928,621,78
KuLLn8BJUyg,KanalZero,POSŁOWIE KOMENTUJĄ ZAKAZ HODOWLI ZWIERZĄT FUTERKOWYCH,2025-10-18T12:15:05Z,6118,58,7
nDVTYKbREAg,KanalZero,AMERYKAŃSKI SEKRETARZ ZDROWIA ZNOWU SZOKUJE. PARACETAMOL I OBRZEZANIE POWODUJĄ AUTYZM?,2025-10-18T12:01:38Z,78222,2844,594
JqrfPqQVMtM,KanalZero,STANOWSKI O OWSIAKU I EMERYTCE. MAZUREK: JAK MOŻECIE ATAKOWAĆ ŚWIĘTEGO JERZEGO?,2025-10-18T11:45:02Z,1492060,42083,2137
ukEGJ0dpSzI,KanalZero,ATAK NA SIEDZIBĘ PO. KTO TO ZROBIŁ?,2025-10-18T11:03:17Z,48543,692,255
d-YuRvpeq5E,KanalZero,UKRAINA BEZ TOMAHAWKÓW. TRUMP STUDZI OCZEKIWANIA ZEŁENSKIEGO,2025-10-18T10:07:22Z,100120,2855,573
rSMi1P32BsE,KanalZero,CZY FRYDERYK CHOPIN BYŁBY W FINALE KONKURSU CHOPINOWSKIEGO?,2025-10-18T09:01:20Z,613346,4938,127
zVAX3xGKM0s,KanalZero,POLSKA = BIEDAPAŃSTWO?,2025-10-18T08:30:37Z,31690,369,119
J1nMvEboOCw,KanalZero,KTO WYGRA KONKURS CHOPINOWSKI?,2025-10-18T08:00:17Z,153181,788,30
RiClfsx0gaU,KanalZero,SZEF DROGÓWKI ZATRZYMANY ZA ... PIRACKĄ JAZDĘ,2025-10-18T07:30:15Z,333816,5604,240
oKKe5FuMF-I,KanalZero,"MAZUREK & STANOWSKI #72: ZASŁUGI TUSKA, FENOMEN MEJZY, ŻARCIK SEKIELSKIEGO. STANOWSKI NA MATERACU",2025-10-18T07:14:17Z,733857,24971,2225
6iAdSTeG5mQ,KanalZero,WSZYSTKO CO CHCECIE WIEDZIEĆ O KONKURSIE CHOPINOWSKIM,2025-10-17T21:00:25Z,72385,2724,219
5xy_S76CUMI,KanalZero,GDZIE WYJEDZIE TUSK JAK PIS WYGRA WYBORY?,2025-10-17T20:41:46Z,819703,4041,483
cvEZL2GUO30,KanalZero,PRZYMUSOWY ODBIÓR DZIECI: BĘDA ZMIANY? PROJEKT JEST JUŻ W SEJMIE,2025-10-17T18:08:47Z,44997,1697,210
ZoanQORMNds,KanalZero,PLATFORMA POPRZE ROZLICZANIE KILOMETRÓWEK?,2025-10-17T17:45:04Z,74126,1046,78
8dCb6-wWMP0,KanalZero,NIEMCY CHCIELI PODEJRZANEGO UKRAIŃCA. POLSKI SĄD GO NIE WYDAŁ,2025-10-17T17:15:01Z,24375,469,33
cQIZj1-YeAw,KanalZero,"PENSJE NAWROCKIEGO, TUSKA I INNYCH. DLACZEGO ZARABIAJĄ TAK MAŁO?",2025-10-17T17:01:03Z,53411,2495,652
ByF8SsEaCl8,KanalZero,ZAKAZ HODOWLI ZWIERZĄT NA FUTRA. CO ZROBI NAWROCKI?,2025-10-17T16:13:47Z,24402,1011,757
zvuhhXyO2Gg,KanalZero,PUTIN ZWODZI TRUMPA?,2025-10-17T16:00:57Z,45410,505,53
IWAhSD1PZ00,KanalZero,"SĄD: NIE BĘDZIE EKSTRADYCJI WOŁODYMYRA Ż. NIEMCY WKURZENI, CO TERAZ ZROBIĄ?",2025-10-17T15:00:51Z,103308,4316,652
HWltXNdcCnw,KanalZero,DRUGA FURIOZA TO ROZCZAROWANIE?,2025-10-17T14:20:48Z,29575,202,38
7DVtmy7Ww5U,KanalZero,SĄD UCHYLA ARESZT WOŁODYMYRA Ż. OSKARŻONEGO O WYSADZENIE NORD STREAM 2. DOBRA DECYZJA?,2025-10-17T14:00:20Z,58284,1260,215
UapBXfVQobc,KanalZero,KTO POWINIEN ZATRUDNIAĆ PRACOWNIKÓW DLA POSŁÓW?,2025-10-17T13:45:08Z,7781,131,3
groAJLzhcQM,KanalZero,"MAZUREK: ZWIĄZKI PARTNERSKIE, WSZYSCY ROZCZAROWANI",2025-10-17T13:15:25Z,321528,10835,1366
AZusy9EZB48,KanalZero,WUWUNIO OGŁASZA NOWYCH GOŚCI W ZERZE ABSOLUTNYM,2025-10-17T13:15:02Z,15318,255,8
e0bSicKLdlQ,KanalZero,ORBAN PRZYGOTOWUJE SPOTKANIE TRUMPA Z PUTINEM,2025-10-17T12:50:01Z,16316,241,12
eLM1UuuonzI,KanalZero,"PROCES OWSIAKA Z EMERYTKĄ. NIE BĘDZIE UGODY, BO CHCIAŁA PRZEPROSIN",2025-10-17T12:31:59Z,205420,9118,1994
XmCbXBHi8_Y,KanalZero,KTO FINANSUJE KILOMETRÓWKI DLA POSŁÓW?,2025-10-17T12:16:24Z,15583,769,23
-3xn2emfrFg,KanalZero,USTAWA O ZWIĄZKACH NIEFORMALNYCH - CZYM MA BYĆ?,2025-10-17T11:34:48Z,8155,88,35
--x6a5S5xpc,KanalZero,SZTUCZNA INTELIGENCJA DAJE WIELKIE MOŻLIWOŚCI ALE TRZEBA UWAŻAĆ,2025-10-17T10:00:01Z,14391,162,0
jqPYllZwwhI,KanalZero,JAK DZIAŁA LOBBING W SEJMIE?,2025-10-17T09:30:25Z,19600,436,36
O_Ex-9VPvXk,KanalZero,"TRUMP SPOTKA SIĘ Z ZEŁENSKIM, A POTEM Z PUTINEM. CO Z TOMAHAWKAMI DLA UKRAINY?",2025-10-17T09:02:33Z,77774,2430,394
RzG78B03ovk,KanalZero,JOANNA SENYSZYN O ZAROBKACH POSŁÓW,2025-10-17T08:45:03Z,23073,246,42
vyDJqGwF5mk,KanalZero,KILOMETRÓWKI - JAK TO KONTROLOWAĆ?,2025-10-17T08:01:10Z,19116,403,37
GcPaA2i4DcA,KanalZero,7:00 TRUMP Z PUTINEM SPOTKAJĄ SIĘ U ORBANA W BUDAPESZCIE | WARGA & POŁAĆ,2025-10-17T07:48:15Z,38193,950,78
Me61FyqdQfM,KanalZero,WALKA O TERMINAL KONTENEROWY W ŚWINOUJŚCIU. NIEMIECCY EKOLODZY BLOKUJĄ KLUCZOWĄ INWESTYCJĘ W POLSCE,2025-10-17T07:30:10Z,407155,14845,2250
HCOGETY615A,KanalZero,ZAROBKI POLSKICH POSŁÓW NA TLE EUROPEJSKICH POLITYKÓW,2025-10-17T07:20:00Z,16258,89,30
B2uMb6dFvtA,KanalZero,TAJEMNICZA CHOROBA WYWOŁUJE TANIEC,2025-10-17T07:00:09Z,29746,415,16
I_li2Y71sWU,KanalZero,SZPITAL PRZESTAJE LECZYĆ GRUŹLICĘ! NIE MA PIENIĘDZY,2025-10-16T20:59:03Z,15388,387,46
DyQAFRj0zcI,KanalZero,ILE POWINNI ZARABIAĆ POLITYCY? DEBATA W KANALE ZERO,2025-10-16T20:55:32Z,67503,1784,217
GUaVFXrtUE4,KanalZero,"AKTOR, POETA, DUCHOWNY. KIM BYŁ ŚWIĘTY JAN PAWEŁ II, ZANIM ZOSTAŁ PAPIEŻEM",2025-10-16T17:07:57Z,74283,3893,426
OElfSqM3hYY,KanalZero,AKT OSKARŻENIA WOBEC KAMIŃSKIEGO I WĄSIKA,2025-10-16T16:50:01Z,30328,330,47
SSIRZfnMNuU,KanalZero,MEJZA ZRZEKŁ SIĘ IMMUNITETU,2025-10-16T16:36:20Z,81600,761,177
NBIzEftDGhg,KanalZero,POSŁOWIE JAK SZLACHTA. DYSKUSJA O PRZYWILEJACH POLITYKÓW,2025-10-16T16:11:23Z,11135,223,23
SniUSvodc4o,KanalZero,WOJNA Z PRASĄ W DEPARTAMENCIE WOJNY. PETE HEGSETH CHCE KONTROLOWAĆ KAŻDĄ DEPESZĘ,2025-10-16T15:18:33Z,56141,2152,230
lwOMHBmQCLY,KanalZero,STANOWSKI NIE SPODZIEWAŁ SIĘ TAKIEGO GOŚCIA,2025-10-16T14:48:13Z,136807,1058,41
avVP2pGRHU8,KanalZero,KTO CHCE BYĆ PREMIEREM W RZĄDZIE PIS?,2025-10-16T14:06:08Z,15256,313,43
IxsY7XTvPeU,KanalZero,BROWAR NAMYSŁÓW ZAMKNIĘTY. PO 700 LATACH DZIAŁALNOŚCI,2025-10-16T13:30:30Z,160354,1505,364
pRGXLTEjzCM,KanalZero,TOMASZ KAMMEL VS YO-YO -  0:1,2025-10-16T13:15:06Z,30615,108,11
