video_id,channel_name,title,published_at,view_count,like_count,comment_count,duration,category_id
QQHLXRdafeg,KanalZero,CZY ODEBRANIE PIENIĘDZY PIS PRZEZ PKW BYŁO SŁUSZNE?,2024-09-01T14:45:01Z,11858,443,32,PT58S,22
lh_u278agX0,KanalZero,"WYBORY W NIEMCZECH, ZAMACHY W EUROPIE, CZYJE SEKRETY SKRYWA TELEGRAM | ŚWIAT OD ZERA #21",2024-09-01T13:00:47Z,157738,7242,604,PT48M46S,25
BVMI4OTumVI,KanalZero,ODEBRANIE PIENIĘDZY PIS GROZI DEMOKRACJI?,2024-09-01T10:30:07Z,16080,682,104,PT54S,25
UEmJRpFpcXY,KanalZero,"TRZECIE ŚNIADANIE #31 - MELLER, WOŚ, KATARYNA, WARZECHA, SAWCZUK",2024-09-01T08:00:07Z,81978,2571,963,PT1H58M15S,29
OoMcGHKPfOc,KanalZero,KRZYSZTOF STANOWSKI: KANAŁ ZERO - PODSUMOWANIE TYGODNIA #4,2024-09-01T07:00:22Z,440515,17523,2076,PT18M32S,22
AaT0fmsSySk,KanalZero,CZY TO PROWOKACJA?,2024-08-31T19:30:01Z,42160,1756,162,PT59S,29
m7pTJkTaYQU,KanalZero,"F-35 - CO WIEMY O SAMOLOTACH, KTÓRE ZAKUPILIŚMY? JAK ZMIENI SIĘ POLSKA ARMIA?",2024-08-31T18:00:31Z,163422,5134,916,PT16M38S,22
hvb9-lG3rto,KanalZero,PIS PROSI O POMOC SWOICH ZWOLENNIKÓW,2024-08-31T14:00:39Z,34574,822,232,PT38S,25
W3LLY2Eo1ck,KanalZero,"DROPSHIPPING - JAK DZIAŁA, JAK GO ROZPOZNAĆ I NA CO UWAŻAĆ, ŻEBY NIE DAĆ SIĘ OSZUKAĆ",2024-08-31T13:00:26Z,129697,4034,469,PT21M57S,22
PmRqdX9nGEw,KanalZero,"WYBORY W USA: CO ZDECYDUJE O TYM, KTO ZOSTANIE PREZYDENTEM? | ZBIGNIEW LEWICKI, SŁAWOMIR DĘBSKI",2024-08-31T10:00:23Z,60650,2498,217,PT58M20S,22
Lg-DJvdavJs,KanalZero,ALE NIĄ ZAKRĘCIŁ,2024-08-31T09:00:15Z,38130,755,34,PT47S,22
qJoWdp9oUK0,KanalZero,POWRÓT OASIS. LIAM I NOEL GALLAGHER – DUET SKANDALISTÓW RUSZA W TRASĘ I ZAROBI 100 MILIONÓW FUNTÓW,2024-08-31T07:00:34Z,69073,2413,355,PT33M3S,22
yp7flTbCskM,KanalZero,KAMALA HARRIS - PIERWSZY WYWIAD PO 40 DNIACH I NIEOCZEKIWANE ZMIANY POPARCIA,2024-08-30T17:53:13Z,166626,6037,607,PT11M58S,25
aze5xEWYCa8,KanalZero,PKW I ODRZUCONE SPRAWOZDANIE PIS - OPINIE POSŁÓW,2024-08-30T16:45:00Z,51516,2019,468,PT11M21S,25
GtdQxX_tETw,KanalZero,DYMEK: PKW ODBIERA PIENIĄDZE PIS? TO DOPIERO POCZĄTEK | LEWE SKRZYDŁO,2024-08-30T15:52:02Z,109303,5801,954,PT16M23S,25
wdVH15tECGE,KanalZero,SPÓR O II WOJNE ŚWIATOWĄ,2024-08-30T14:01:02Z,12762,296,19,PT49S,25
dzUGENx2TlA,KanalZero,WAŻNY JEST AKCENT I INTONACJA,2024-08-30T11:36:53Z,55145,2016,50,PT54S,29
JLq2vGGKy2U,KanalZero,SYSTEM EMERYTALNY - DLACZEGO PRAWDA NIE JEST ATRAKCYJNA | GOSPODARCZE ZERO #31,2024-08-30T11:00:08Z,67666,2842,540,PT35M35S,22
URecF0QFjzg,KanalZero,DLACZEGO POLSKIE KINO HISTORYCZNE JEST TAK SŁABE,2024-08-30T10:00:33Z,10633,258,8,PT49S,22
z_5ZgSfBjeA,KanalZero,PROF. JERZY BRALCZYK: DLACZEGO NIE ZOSTAŁEM AKTOREM | ZERO EKRANOWE #28,2024-08-30T09:01:03Z,95702,4888,385,PT1H3M46S,29
P4dXM2LGdTk,KanalZero,7:00 - IZA KRZAN I MONIKA GOŹDZIALSKA - POBUDKA!,2024-08-30T07:48:29Z,48425,1193,87,PT2H40M20S,22
WiwJlpcl4aw,KanalZero,"DEBATA: PAMIĘĆ O II WŚ I POLITYKA HISTORYCZNA - DYMEK, KOSTRO, GAWIN, WNUK, MOTYKA",2024-08-29T20:42:18Z,86627,3226,469,PT2H25M1S,25
zvLAkpYz6d4,KanalZero,PIS STRACI 57 MILIONÓW SUBWENCJI,2024-08-29T17:29:10Z,44449,997,259,PT50S,29
JjyXk1TzfTo,KanalZero,ROSYJSKI DRON WIDMO. DLACZEGO NIE UMIEMY GO ZNALEŹĆ?,2024-08-29T17:08:31Z,76868,3928,553,PT10M33S,29
JfeXKsGE3k0,KanalZero,DMYTRO KUŁEBA WYWOŁAŁ BURZĘ. UKRAIŃSKI MINISTER SPRAW ZAGRANICZNYCH NA CAMPUSIE POLSKA O WOŁYNIU.,2024-08-29T14:35:59Z,510730,26277,5784,PT17M23S,29
J3WFfsEbHQE,KanalZero,PONAD 25 MILIONÓW SZCZEPIONEK TRAFI DO KOSZA,2024-08-29T13:58:48Z,17921,453,101,PT53S,29
HA9z2meahTs,KanalZero,"UNIEWAŻNIENIE MAŁŻEŃSTWA KOŚCIELNEGO: PROCEDURA, PRZESŁANKI I PRZESZKODY | NIEPOPRAWNIK #28",2024-08-29T12:00:17Z,76744,2247,423,PT1H1M42S,22
sv2Jm6O2uIE,KanalZero,"AKTYWIŚCI ""OSTATNIEGO POKOLENIA"" ZDEWASTOWALI ZŁOTE TARASY",2024-08-29T11:34:27Z,55180,1528,269,PT53S,29
k_kjS_eSsk4,KanalZero,CIEKAWY PRZYPADEK TWÓRCY TELEGRAMA,2024-08-29T11:00:47Z,26718,810,31,PT1M,22
XqqNg1BaGjk,KanalZero,"PAWEŁ EDMUND STRZELECKI - PODRÓŻNIK, NAUKOWIEC I ODKRYWCA ZŁÓŻ ZŁOTA | NAUKOWE ZERO #30",2024-08-29T10:02:08Z,22844,1640,80,PT13M56S,22
7ZcHAdw71Rg,KanalZero,DLACZEGO KOCHALIŚMY SHAQA,2024-08-29T09:00:07Z,187565,4164,126,PT52S,22
mRsxps1VTJM,KanalZero,7:00 - IZA KRZAN I WUWUNIO - POBUDKA!,2024-08-29T08:10:49Z,54681,1525,94,PT2H46M30S,22
UtuFpf269Uw,KanalZero,PAWEŁ DUROW PRZED FRANCUSKIM SĄDEM. TWÓRCA TELEGRAMA I JEGO ZWIĄZKI Z PUTINEM,2024-08-29T08:00:30Z,122156,5630,571,PT18M19S,22
DLq8nPuKKyY,KanalZero,KRZYSZTOF STANOWSKI I SHAQUILLE O’NEAL - DLACZEGO TEN WYWIAD BYŁ DZIWNY,2024-08-28T17:38:32Z,902340,31382,3917,PT20M32S,22
hhukXPZXccA,KanalZero,KILKA TYSIĘCY MOŻE PRZYJŚĆ ZOBACZYĆ SHAQA,2024-08-28T17:00:38Z,15173,244,18,PT38S,17
RcnQRpZbt5A,KanalZero,POLSKA WYDA NAJWIĘCEJ NA OBRONNOŚĆ?,2024-08-28T16:03:02Z,35281,1374,161,PT58S,22
9zCLQCEG7cg,KanalZero,JAK ZACZYNAŁ SZEF KUCHNI Z GWIAZDKĄ MICHELIN,2024-08-28T15:30:02Z,20692,320,8,PT1M,22
k58805Ee5Tc,KanalZero,"ZERO ŚCIEMY #23: SEKTY - NA CO UWAŻAĆ, ŻEBY NIE DAĆ SIĘ ZMANIPULOWAĆ I NIE WPAŚĆ W PUŁAPKĘ",2024-08-28T13:00:54Z,183681,5993,967,PT40M56S,22
wQu1smi6AJk,KanalZero,STUDENCI Z NIGERII WRESZCIE WOLNI,2024-08-28T11:45:06Z,10640,417,28,PT1M,22
K_POUG_U-kM,KanalZero,ROSJA WPŁYWA NA TWITTERA?,2024-08-28T11:00:18Z,10423,382,20,PT45S,22
karxb_ophGY,KanalZero,"SKŁADKA ZDROWOTNA - CZYM JEST, ILE WYNOSI I CO MOŻNA Z NIĄ ZROBIĆ | ZERO ZNIECZULENIA #25",2024-08-28T10:00:53Z,38350,1897,433,PT41M39S,22
IWJiuhfP-Cc,KanalZero,IZA KRZAN WĄTPI W SHAQA,2024-08-28T09:00:23Z,40498,512,23,PT56S,22
kPa29XDLrjo,KanalZero,"TWITTER, ELON MUSK, ROSYJSCY OLIGARCHOWIE I BEZMYŚLNE MEDIA",2024-08-28T08:00:34Z,163271,8116,677,PT12M45S,22
WG8CTQJpUg0,KanalZero,7:00 - IZA KRZAN I WUWUNIO - POBUDKA!,2024-08-28T07:59:00Z,58919,1518,60,PT2H36M40S,22
4b1kesR1WnU,KanalZero,"WOJCIECH SZCZĘSNY ZAKOŃCZYŁ KARIERĘ. ""MOJEGO SERCA JUŻ W TYM NIE MA""",2024-08-27T19:43:55Z,102495,4508,295,PT20M43S,22
0youj-Zhfgw,KanalZero,"SHAQ O’NEAL - ROZMAWIAMY O LEGENDZIE I Z LEGENDĄ. KAPICA, KEEPTHEBEAT, PACUDA, BARTOSIAK, STANOWSKI",2024-08-27T19:39:38Z,418125,9726,1340,PT2H33M46S,17
y1GlC6qO0JQ,KanalZero,PIS ZAPRACOWAŁ NA TE OKRZYKI,2024-08-27T15:30:30Z,34490,475,278,PT56S,22
lByQgsLIYlQ,KanalZero,UKRAIŃSKIE ATAKI W ROSYJSKIM OBWODZIE BIEŁGORODZKIM. KURSK CZĘŚCIĄ UKRAIŃSKIEJ STRATEGII ZWYCIĘSTWA,2024-08-27T15:14:04Z,207078,8088,591,PT12M42S,22
KcbzF2FdnZk,KanalZero,PIRAMIDA FINANSOWA I SCHEMAT PONZIEGO - CZYM SIĘ RÓŻNIĄ. JAK DZIAŁAJĄ ZUS I MLM | BIZNESOWE ZERO #19,2024-08-27T13:00:17Z,62751,2409,300,PT51M,22
xYptjuCDW2A,KanalZero,NIE MA SIĘ CO DZIWIĆ,2024-08-27T12:01:06Z,39005,1825,62,PT37S,22
6HbD26RiVSQ,KanalZero,ILE LAT MAJĄ NAJSTARSZE DRZEWA W POLSCE I NA ŚWIECIE? | GATUNEK ZERO #30,2024-08-27T10:00:05Z,53088,4548,215,PT24M12S,22
W5bls52wgk0,KanalZero,INDIE MUSZĄ SIĘ SPIESZYĆ,2024-08-27T09:00:24Z,9735,275,6,PT59S,25
uoADhJmKhdY,KanalZero,SHAQUILLE O'NEAL - NIE TYLKO KOSZYKÓWKA. KIM JEST LEGENDA SPORTU?,2024-08-27T08:17:28Z,97744,3607,209,PT11M23S,22
A2iTQgFvwGc,KanalZero,"7:00 MORSOWANIE W... SAMOLOCIE, CZYLI NAJORYGINALNIEJSZE POLSKIE I ŚWIATOWE REKORDY",2024-08-27T08:10:57Z,59137,1499,72,PT2H47M2S,22
hKXKzQeYO_o,KanalZero,GROUND ZERO #31: INDIE - MOCARSTWO ASPIRUJĄCE. GOŚĆ - DR PATRYK KUGIEL,2024-08-26T20:59:29Z,93544,2931,205,PT2H48M32S,25
cauzGwhxFt4,KanalZero,"ROSJA ATAKUJE UKRAINĘ DRONAMI, UKRAINA SIĘ ODGRYZA. LATAJĄCY OBIEKT NAD POLSKĄ",2024-08-26T17:26:11Z,116866,5618,551,PT10M26S,22
YrLYVlZm5EI,KanalZero,"MAZUREK: PISOWCY, NIE DZIWCIE SIĘ, ŻE LUDZIE PAMIĘTAJĄ. WYŚPIEWANY PROGRAM RZĄDU",2024-08-26T16:22:33Z,436927,21670,3810,PT14M59S,22
h5rVgOCbo7k,KanalZero,KOWAL OCENIA POLSKIE KLUBY W EUROPEJSKICH PUCHARACH,2024-08-26T14:00:39Z,26975,383,12,PT52S,22
sGKMHYtIELc,KanalZero,"OBIEKT 148 ARMATA - CZOŁG NOWEJ GENERACJI, LOGISTYCZNO-TECHNICZNY KOSZMAR | MILITARNE ZERO #29",2024-08-26T13:00:01Z,312010,9800,721,PT25M33S,22
DXVDCGZPJQE,KanalZero,SHAQUILLE O'NEAL 28 LAT TEMU,2024-08-26T11:00:11Z,51525,730,41,PT59S,22
4kp7E1Y2RK4,KanalZero,"„LEWANDOWSKI BĘDZIE KRÓLEM STRZELCÓW”-GRABARA SHOW, HAALAND SZALEJE- KOWAL, TWAROWSKI, PEŁKA, RUDZKI",2024-08-26T10:32:02Z,57692,1445,85,PT2H23M16S,17
L_mWul441ec,KanalZero,"SVEN-GORAN ERIKSSON NIE ŻYJE. PRZEGRAŁ Z NOWOTWOREM, ALE ZDOBYŁ SERCA LUDZI",2024-08-26T10:23:45Z,30066,1487,68,PT21M35S,22
-gOOAoTL-n4,KanalZero,SMOLASTY ZWOLNIŁ MENADŻERA ZE SCENY - KOMENTARZ TEDEGO I WUWUNIA,2024-08-26T09:00:00Z,165215,2332,229,PT56S,22
IVtJKxVlk9o,KanalZero,7:00 TEDE I WUWUNIO - POBUDKA!,2024-08-26T07:51:09Z,62151,1547,88,PT2H34M39S,22
pV1oi3CP7bI,KanalZero,NIE ZAKAZUJ POLAKOWI - ZWŁASZCZA TEGO,2024-08-25T18:02:11Z,29959,440,43,PT59S,22
_st0aiuBGoI,KanalZero,JAK ŻYJE KIJÓW? ARLETA BOJKE ROZMAWIAŁA Z UKRAIŃCAMI NA MAJDANIE. CMENTARZ W CENTRUM MIASTA,2024-08-25T17:24:59Z,57009,3406,1009,PT23M44S,22
9LZ-FSlLq5c,KanalZero,DLACZEGO NIE UMIEMY ODPOCZĄĆ NA URLOPIE? LĘK WYWOŁANY RELAKSACJĄ |PSYCHOLOGICZNE ZERO #3,2024-08-25T15:00:12Z,37927,1674,105,PT18M58S,22
gOzTBpmqrFs,KanalZero,"PREMIER INDII W POLSCE I UKRAINIE, PUTIN W CZECZENII, ŚMIERĆ MILIARDERA | ŚWIAT OD ZERA #20",2024-08-25T13:00:40Z,182223,7714,480,PT46M43S,22
MMP_aaoaUtA,KanalZero,MOGLIŚMY ZABLOKOWAĆ WYMIANĘ SZPIEGÓW,2024-08-25T11:00:21Z,97509,1173,124,PT47S,22
BWigNjoL6Vs,KanalZero,"TRZECIE ŚNIADANIE #30 - DYMEK, BARAN, KITA, ŚPIEWAK, ROJEWSKI",2024-08-25T08:00:07Z,96167,3381,1015,PT1H42M56S,22
uos8muLzGm4,KanalZero,CO ANDRZEJ DUDA MYŚLI O ODDANIU KAWAŁKA ZIEMII DLA ROSJI,2024-08-25T07:30:17Z,69469,1277,200,PT38S,22
Ss6BeNjYAyM,KanalZero,KRZYSZTOF STANOWSKI: KANAŁ ZERO - PODSUMOWANIE TYGODNIA #3,2024-08-25T07:00:16Z,620591,32985,2468,PT22M4S,22
jNc-gB16cp0,KanalZero,RADA ANDRZEJA DUDY DLA WOŁODYMYRA ZEŁENSKIEGO,2024-08-24T19:30:03Z,57785,1162,201,PT50S,22
R3CazWJBQ_U,KanalZero,WYWIAD Z ANDRZEJEM DUDĄ W PANCERNYM POCIĄGU Z KIJOWA: „ROSJA DOSTAJE W ZĘBY OD UKRAINY”,2024-08-24T18:39:37Z,401871,20024,3698,PT30M29S,22
iPsiXb3ymjo,KanalZero,DZIERŻNO DUŻE - SPÓR EKSPERTÓW O PRZYCZYNY KATASTROFY EKOLOGICZNEJ,2024-08-24T16:05:25Z,78979,3568,530,PT24M59S,22
UNdBDoNYjYE,KanalZero,CO ONA MA W TEJ TOREBCE? :O,2024-08-24T14:00:33Z,22270,341,84,PT59S,22
XWtBF1g1W-E,KanalZero,"IGO, MĘSKIE GRANIE, RANKING FILMÓW Z SERII OBCY| ZERO KULTURY #18",2024-08-24T13:12:29Z,23799,1037,115,PT48M18S,22
Gz0oLVW6r_g,KanalZero,MROCZNA HISTORIA BOYSBANDÓW LAT 90,2024-08-24T11:03:20Z,14672,0,11,PT51S,22
2OCO7NejaVk,KanalZero,LOU PEARLMAN – JAK TWÓRCA BACKSTREET BOYS I *NSYNC OSZUKAŁ AMERYKĘ,2024-08-24T08:00:03Z,151421,5385,525,PT37M29S,22
mD2CvDXz8FA,KanalZero,"UKRAIŃCY ZDOBYWAJĄ OBWÓD KURSKI, W KIJOWIE PREMIER INDII",2024-08-23T18:17:58Z,160506,7008,687,PT13M58S,25
N3UtLDBRNc8,KanalZero,ONZ NIE CHCE ODDAĆ WŁADZY,2024-08-23T17:32:59Z,15149,483,8,PT52S,22
gsO3ev9qUTs,KanalZero,ZERO NIESPODZIANEK - HARRIS I WALZ KANDYDATAMI DEMOKRATÓW. MOTYWEM PRZEMÓWIEŃ - DONALD TRUMP,2024-08-23T13:48:52Z,91266,4116,402,PT14M28S,22
S6Z5uenWYpI,KanalZero,NOWA PRACA MONIKI GOŹDZIALSKIEJ,2024-08-23T13:00:36Z,54163,478,62,PT58S,22
_asVjXec21Y,KanalZero,SZYMON HOŁOWNIA ZMIENNYM JEST,2024-08-23T11:00:47Z,42133,1770,100,PT59S,22
P70Enn1Q-wA,KanalZero,IGRZYSKA W POLSCE A EURO 2012. DLACZEGO WIELKIE IMPREZY SPORTOWE TYLE KOSZTUJĄ| GOSPODARCZE ZERO #30,2024-08-23T11:00:31Z,58895,2936,230,PT28M4S,22
hChvs48ypOs,KanalZero,FILMOTERAPIA. TOMASZ RACZEK I EWA WOYDYŁŁO OSIATYŃSKA – JAK WPŁYWA NA NAS ŻYCIE BOHATERÓW Z EKRANU,2024-08-23T09:00:47Z,33443,1290,384,PT52M54S,22
Kv0i4NqNaW8,KanalZero,7:00 -  MONIKA GOŹDZIALSKA &  IZA KRZAN - POBUDKA!,2024-08-23T08:44:32Z,57447,1332,178,PT2H41M10S,22
eIHMzTRhiwM,KanalZero,NOWY FORMAT NA KANALE ZERO?,2024-08-23T08:00:27Z,37113,630,39,PT59S,22
Js3ZGWHB_Vw,KanalZero,CRISTIANO RONALDO Z KOLEJNYM REKORDEM,2024-08-22T18:30:15Z,165902,3438,230,PT1M,22
zgVZ0taDGbE,KanalZero,WIZYTA PREMIERA INDII W POLSCE,2024-08-22T18:00:36Z,105047,5135,364,PT24M57S,22
_GqFG_Ts_qM,KanalZero,"JAKUB DYMEK: TRZECIA DROGA, SZYMON HOŁOWNIA I ZMIANA POGLĄDÓW POLITYCZNYCH | LEWE SKRZYDŁO",2024-08-22T16:00:41Z,374989,23499,2969,PT22M16S,22
yG2C9_gbF28,KanalZero,PROBLEM Z PŁCIĄ NA IGRZYSKACH,2024-08-22T15:30:19Z,137613,4996,143,PT44S,22
0VlOHpiD2kU,KanalZero,SPRAWA W. PYŁKI - CO ZAWIODŁO? JAK PRESJA NA WYMIAR SPRAWIEDLIWOŚCI RODZI BŁĘDY | NIEPOPRAWNIK #27,2024-08-22T14:00:02Z,70154,2574,307,PT53M17S,22
_HbyNAkP8VU,KanalZero,DONALD TRUMP I ELON MUSK ŁĄCZĄ SIŁY?,2024-08-22T13:56:48Z,39998,1348,54,PT52S,22
l0yH6mCPmm4,KanalZero,IGRZYSKA OLIMPIJSKIE I CPK - CO MAJĄ ZE SOBĄ WSPÓLNEGO? | CENTRALNY PROGRAM KOMUNIKACYJNY | CPK #6,2024-08-22T12:01:36Z,111099,10782,912,PT18M51S,22
z5d8q_5YQf0,KanalZero,ILE KOSZTUJĄ CIUCHY MICHAŁA WIŚNIEWSKIEGO,2024-08-22T12:01:16Z,90016,670,131,PT1M,22
ZuFQaSTinRc,KanalZero,CZY SZTUCZNA INTELIGENCJA ZABIERZE PRACĘ KARYKATURZYSTOM,2024-08-22T10:00:40Z,17471,228,10,PT46S,22
Lr6IaLXpH-I,KanalZero,HENRYK ARCTOWSKI - JAK POLSKI BADACZ ANTARKTYKI DOROBIŁ SIĘ WŁASNEJ GÓRY | NAUKOWE ZERO #29,2024-08-22T09:36:09Z,33535,2093,87,PT13M44S,22
X4cnx1gw9Tg,KanalZero,7:00 TEDE I WUWUNIO - POBUDKA!,2024-08-22T07:46:26Z,72269,2135,159,PT2H37M6S,22
c_HFT2oNkCg,KanalZero,CIĄŻYŃSKI NIE ODRÓŻNIA PRYWATNYCH OD PUBLICZNYCH PIENIĘDZY,2024-08-21T19:00:56Z,42660,2026,110,PT58S,22
sUlYSHkp3zE,KanalZero,POLSKI SATELITA NA ORBICIE ZIEMII,2024-08-21T17:30:08Z,19577,952,74,PT56S,22
J1DLiWjMkSY,KanalZero,"BARTŁOMIEJ CIĄŻYŃSKI - SŁUŻBOWE AUTO, WAKACJE I DYMISJA WICEMINISTRA SPRAWIEDLIWOŚCI",2024-08-21T17:00:22Z,108812,7645,868,PT10M41S,22
9_xg7i3RH04,KanalZero,NAJGŁUPSZY ARTYKUŁ 2024?,2024-08-21T16:22:22Z,203481,8647,399,PT1M,22
D-1U31CU06E,KanalZero,TEDE: MIAŁEM BYĆ JAK LORD,2024-08-21T15:00:13Z,55201,725,39,PT59S,22
pNzxexFXfDo,KanalZero,"STANOWSKI O 14 MILIARDACH, TAJNEJ UMOWIE I ŚLEDZTWIE ONETU",2024-08-21T14:00:47Z,1017476,56065,5660,PT24M25S,22
vPMB-6Dt2X4,KanalZero,TOMASZ SCHUCHARDT WYBIERA ULUBIONE SŁOWA,2024-08-21T12:01:06Z,87474,682,43,PT17S,22
heTkSlKWuJA,KanalZero,"ZERO ŚCIEMY #22: CZY WARTO UFAĆ WŁASNEJ PAMIĘCI? ""NASZE WSPOMNIENIA TO CIĄGLE MONTOWANY FILM""",2024-08-21T12:00:52Z,76451,3461,213,PT28M44S,22
7_RZRynu9JA,KanalZero,CO LECZĄ PRZESZCZEPY SZPIKU I KTO MOŻE BYĆ DAWCĄ | ZERO ZNIECZULENIA #24,2024-08-21T09:19:35Z,26136,1424,169,PT51M30S,22
Tv2r3wHhRQU,KanalZero,PIJANE OSY NADCIĄGAJĄ,2024-08-21T09:00:24Z,19196,734,21,PT59S,22
t1Zo6DEyF2A,KanalZero,"7:00 - CZY WSPÓŁCZESNE SPOŁECZEŃSTWO PEŁNE JEST TRAUM, CZY TEZ LUDZIE SZUKAJĄ ICH W SOBIE NA SIŁĘ?",2024-08-21T07:57:42Z,73053,1792,277,PT2H39M16S,22
NrP4zzENSiQ,KanalZero,JAK TOMASZ SCHUCHARDT PODCHODZI DO AKTORSTWA,2024-08-20T19:00:19Z,337668,3448,130,PT58S,22
8t-r9DT2Poo,KanalZero,"TOMASZ SCHUCHARDT („ROJST”, „SOBOWTÓR”) O ROLI W NOWYM FILMIE SMARZOWSKIEGO „DOM DOBRY” I KARIERZE",2024-08-20T18:00:09Z,123229,2703,247,PT1H27M46S,22
Q7JEhVbxf10,KanalZero,JAK MOŻNA WYKORZYSTAĆ AI NA WOJNIE,2024-08-20T17:00:18Z,10448,301,7,PT1M,25
6uRvGIRgJyk,KanalZero,"MATTHEW PERRY - KETAMINA I ŚMIERĆ. DILERZY, LEKARZE I ASYSTENT OSKARŻENI O SPISEK",2024-08-20T15:00:06Z,245817,9901,686,PT10M38S,22
dyqazXw91kA,KanalZero,NATALIA KACZMAREK ODPOWIADA NA PYTANIA,2024-08-20T14:00:29Z,76521,1299,79,PT44S,17
Hk879dxr5gc,KanalZero,ŁUKASZ ZBORALSKI: NIKT NIE NAUCZYŁ POLAKÓW JEŹDZIĆ PO AUTOSTRADACH I DROGOWE ZERO #1,2024-08-20T11:32:39Z,62530,2878,1232,PT10M41S,22
F6md5-aKhWo,KanalZero,OŚWIADCZENIE IZY KRZAN,2024-08-20T11:00:14Z,321902,5576,308,PT31S,22
v32lN2M0LaA,KanalZero,"OSY - DRAPIEŻNIKI, BEZ KTÓRYCH TRUDNO BYŁOBY NAM ŻYĆ | GATUNEK ZERO #29",2024-08-20T09:02:51Z,188637,11664,594,PT23M48S,25
U1Q_1bBToNU,KanalZero,"7:00 - POLSKI SNAJPER: SPRAWA ZAMACHU NA TRUMPA MI ŚMIERDZI. NIE UWAŻAM, ŻE ZOSTAŁ TRAFIONY",2024-08-20T08:10:10Z,63419,1653,131,PT2H37M25S,22
kohmy7cW0Wo,KanalZero,UKRAINA WYSŁAŁA JASNY SYGNAŁ,2024-08-20T08:00:28Z,26968,670,50,PT57S,25
m1_WjzYCMmA,KanalZero,GROUND ZERO #30: CZY POLSKA JEST GOTOWA NA WOJNĘ?,2024-08-19T20:35:35Z,131971,5053,374,PT2H18M21S,25
MjMKd_CcZwQ,KanalZero,KOWAL WSPOMINA FRANCISZKA  SMUDĘ,2024-08-19T17:00:15Z,41187,677,22,PT59S,17
zhmZpe3fHxQ,KanalZero,MARCIN MATCZAK: SZOKUJĄCE BŁĘDY W SPRAWIE WOJCIECHA PYŁKI. JAK NIEWINNI LUDZIE PADAJĄ OFIARĄ SYSTEMU,2024-08-19T15:30:25Z,78907,4182,392,PT13M51S,29
nmWJX7Pivdo,KanalZero,KONWENCJA DEMOKRATÓW NADCHODZI,2024-08-19T14:30:21Z,16687,536,29,PT55S,25
U5RYNLyjsPs,KanalZero,STANOWSKI O MĘŻCZYZNACH WŚRÓD KOBIET I ZABURZENIACH ROZWOJU,2024-08-19T13:44:17Z,634239,43490,3321,PT23M30S,22
WGkdWLbi-ew,KanalZero,38 MILIARDÓW ZA ŚMIGŁOWCE SZTURMOWE - CZY TO MA SENS? CO DALEJ Z PROGRAMEM ORKA | MILITARNE ZERO #28,2024-08-19T12:00:28Z,152440,6203,593,PT29M58S,29
pFPlOu49Em4,KanalZero,ZA PIENIĄDZE Z MANDATÓW WYBUDOWALI ....,2024-08-19T11:00:54Z,91967,1201,52,PT52S,29
pJvFz2TZImQ,KanalZero,KOWAL: „UEFA POWINNA ZAWIESIĆ FEIO DO KOŃCA ROZGRYWEK”,2024-08-19T10:51:37Z,73514,1645,82,PT2H41M40S,17
lMR8dDe4O18,KanalZero,HIPOKRYZJA EKOLOGICZNA,2024-08-19T08:30:11Z,362657,11124,615,PT55S,29
N23HIsTS4DQ,KanalZero,"7:00 KACZMAREK: W INNEJ PRACY NIE ZAROBIŁABYM TYLE, CO NA BIEGANIU | TEDE & WUWUNIO",2024-08-19T07:45:19Z,60994,2051,80,PT2H33M26S,22
KAEjiVyvayI,KanalZero,"DZIERŻNO DUŻE - TYSIĄCE MARTWYCH RYB, KONIEC ŻYCIA JEZIORA I MĘSKIE ŁZY",2024-08-18T17:13:25Z,218359,9565,1400,PT11M23S,29
2XnOulVtS_I,KanalZero,PPRZEMYSŁAW RUDZKI WSPOMINA FRANCISZKA SMUDĘ,2024-08-18T15:30:01Z,21160,613,14,PT57S,22
2lj33mDuoqY,KanalZero,"ZMARŁ FRANCISZEK SMUDA. WIELKIE MECZE, SŁYNNE CYTATY I ANEGDOTY. WSPOMNIENIE O TRENERZE",2024-08-18T15:04:58Z,127988,4908,389,PT17M21S,22
byWTU21ADAM,KanalZero,MELLER MOCNO O TVP ZA PIS,2024-08-18T14:00:27Z,40513,488,259,PT57S,22
BwpK1cTlgNY,KanalZero,"KURSK ZDOBYWANY ZACHODNIM SPRZĘTEM, ŚLEDZTWO WS. NORD STREAM, PO ROZMOWIE MUSK-TRUMP | ŚWIAT OD ZERA",2024-08-18T13:00:16Z,283133,11736,937,PT46M39S,25
rsMKkMPl-Ms,KanalZero,"MAŁPIA OSPA, CZYLI MPOX - WIRUS, KTÓREGO BOI SIĘ ŚWIAT. JAKIE JEST RYZYKO PANDEMII?",2024-08-18T11:00:56Z,63684,3081,589,PT9M12S,22
54RP0kdMWwY,KanalZero,"TRZECIE ŚNIADANIE #29 - MELLER, MIZIOŁEK, FLIEGER, PARAFIANOWICZ, MUCHA",2024-08-18T08:00:07Z,80789,2755,512,PT1H44M6S,22
9z5e_LEYquo,KanalZero,NAJGORSZY ZWIĄZEK W POLSCE,2024-08-17T18:00:07Z,30075,1148,48,PT55S,22
esfjpjILKh0,KanalZero,"KOLARSTWO. DŁUGI, SEKSAFERA I GOŁĘBIE",2024-08-17T16:00:28Z,159310,7475,620,PT24M4S,22
